"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq","x1lliihq 2","x1lliihq 4","x1lliihq 6"
"https://www.instagram.com/kiranapungkiapsari/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/531876487_18401070298136919_8853240512622491088_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=p8slR_6A2IYQ7kNvwGqAxo6&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW8QMut72pSiD4DAeG9TYm5e0gWh--yoqFK9938H70Njg&oe=68B1A126&_nc_sid=d62176","kiranapungkiapsari","https://www.instagram.com/p/CYm7VlVBsK6/c/18278945743046200/","188 ming","Cocok bgt jadi cemilan ps hujan gini .. ditemani secangkir kopi...","1 suka","","Balas"
"https://www.instagram.com/ayu.julitasari/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/467518018_1847621819102192_4407986185317790322_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=IdeX7wnjhiEQ7kNvwG24UPY&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfX9lUnZCN-aWaneZ_cH5MXkdCA0puDjlT5qU2hHR3RMog&oe=68B1B1D7&_nc_sid=d62176","ayu.julitasari","https://www.instagram.com/p/CYm7VlVBsK6/c/17906801552375250/","188 ming","Enak bgt cemilan ini😍","1 suka","","Balas"
"https://www.instagram.com/rizkifaisalakbar/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/364275527_1024881468517753_4761907870195869774_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=IgkNUG7jnhcQ7kNvwFwuaYc&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUi-vn8hdZUvXtuiclv4wUuefo9yshpk6_FwK0yP3Zbew&oe=68B19912&_nc_sid=d62176","rizkifaisalakbar","https://www.instagram.com/p/CYm7VlVBsK6/c/18147009466235837/","188 ming","Wah aku baru tau camilan ini 😮😮","1 suka","","Balas"
"https://www.instagram.com/julianirwana91/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/517277371_18512856826058522_4679252729853121313_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=KbwvkWNumnIQ7kNvwGHLYj3&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWMUlBrZi4mn_cWPODtYPBWlW0wRZH3YlvKSGjlXMQ_QQ&oe=68B1AD08&_nc_sid=d62176","julianirwana91","https://www.instagram.com/p/CYm7VlVBsK6/c/17913944747325048/","188 ming","Enak dimakan hujan hujan 😍","1 suka","","Balas"
"https://www.instagram.com/wilnotsimp2/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/510327150_18090276745632417_5531593030706273894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=cSfjSPAeUckQ7kNvwGPYKaZ&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUb59MBQyfMwUz2NWc20ZgcLp564Xu-cb0joBlhhR--eA&oe=68B19EEC&_nc_sid=d62176","wilnotsimp2","https://www.instagram.com/p/CYm7VlVBsK6/c/18018727066359214/","188 ming","Aduh enak bgt nih😍","1 suka","","Balas"
"https://www.instagram.com/miss.virgo.bandung/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/371168145_3608426359386446_5305067021719623563_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=wkS9rNXPB4gQ7kNvwGzmCGi&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWINqG2VVGw8_0464oRIyzm7_dorQY1Q-evKyXd51jpuA&oe=68B1999C&_nc_sid=d62176","miss.virgo.bandung","https://www.instagram.com/p/CYm7VlVBsK6/c/18011555131371128/","188 ming","Cemilan comot aja deh","1 suka","","Balas"
"https://www.instagram.com/latief_moker/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462498876_542151361634886_4191190220321984544_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=opQQTtkMsigQ7kNvwGp4UqD&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfURlMmCfKvmKgW-YNuJEc0kgIE1_OU9mynnUaIDhTZvpg&oe=68B1C108&_nc_sid=d62176","latief_moker","https://www.instagram.com/p/CYm7VlVBsK6/c/18275086813026711/","188 ming","Jadi penasaran dg cemilan 1 ini","1 suka","","Balas"
"https://www.instagram.com/kopisurgawi/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/139946381_400434304381935_7747895120035658603_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=D2YMRYPzQhwQ7kNvwExo4Lw&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWf5cLqRqiopfW9V46KfYDlGkJUj8UfriDVM-VoZ_cPcA&oe=68B1BEB9&_nc_sid=d62176","kopisurgawi","https://www.instagram.com/p/CYm7VlVBsK6/c/17948217457714803/","188 ming","Burayot plus kopi panas cuco bgt 😍","1 suka","","Balas"
"https://www.instagram.com/ajie.lazuardys/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/539077296_18120188365493396_3002597323877305064_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=0-fo4LpQ0h8Q7kNvwGyiww9&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXHwIeU12o-jjcluxDjDxn2-DK5nDcuSretmJzUs_gQCQ&oe=68B1AD5A&_nc_sid=d62176","ajie.lazuardys","https://www.instagram.com/p/CYm7VlVBsK6/c/17953791103608209/","188 ming","waah jadi pengen coba deh","1 suka","","Balas"
"https://www.instagram.com/ika_carimakan/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460674831_538962585158790_7261374116384072470_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=5sTWQjX7xcUQ7kNvwF63cM6&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUmE0OuIQHVlU-II7TOfQ7EzIMRqkU3nDoeGmSD7luxMQ&oe=68B1C19C&_nc_sid=d62176","ika_carimakan","https://www.instagram.com/p/CYm7VlVBsK6/c/17936702110880476/","188 ming","cemilan bikin ga stop","1 suka","","Balas"
"https://www.instagram.com/sundaymondayfoodie/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/364090913_304920215334914_4049913941009974230_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG81Hy0B5XjHB1VkomTW7lkWYTqnIc7QpuqCOwSdUbK9gY1r7k_7N2PZDXOxTRNkBU&_nc_ohc=k6n-jHljMz4Q7kNvwGcLsE0&_nc_gid=umIraJFJkOWSqdkL1Ugz-w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUfkW5tOTnnDw_dA5F7HfAIoGVrbSo99V0I9JJoTgFw_g&oe=68B1992E&_nc_sid=d62176","sundaymondayfoodie","https://www.instagram.com/p/CYm7VlVBsK6/c/17906239574508044/","188 ming","Wah enakk ya ini kakkk 😍","1 suka","","Balas"
"https://www.instagram.com/tatirahtati26/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/465591653_2814255428733671_1980300996436152275_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=MNw9_9BcZbwQ7kNvwHOXx2M&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUJWG8G2hJSsKjNr2NTVvEeb2OuZvTFJeZAwK3Aox4K-g&oe=68B1C9F7&_nc_sid=d62176","tatirahtati26","https://www.instagram.com/p/CYm7VlVBsK6/c/17953431733612195/","188 ming","Makanan kesukaan😍😍🤗🥰","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/tikavirzy/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/97538657_683120142478404_2524672885730050048_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NzIuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=rCMtpTGQ01MQ7kNvwGiKL_q&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUznZoxiLFoByS4j26_vSPUwFzW-hWLlO5gNjdksD1Ltw&oe=68B19C92&_nc_sid=d62176","tikavirzy","https://www.instagram.com/p/CYm7VlVBsK6/c/18151206685215188/","188 ming","enak bbgt nih ka","1 suka","","Balas"
"https://www.instagram.com/gabriela_km/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/514819129_18517560361051064_7016213713062475814_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=qFBRmxL9vqEQ7kNvwGOJiF9&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUnJirafCWFdHeFo-sF6xr1c7B337cpyF72nZQhwwcrUA&oe=68B1ADE4&_nc_sid=d62176","gabriela_km","https://www.instagram.com/p/CYm7VlVBsK6/c/17926401406925599/","188 ming","Jadi penasaran pengen coba","1 suka","","Balas"
"https://www.instagram.com/avecraves/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/460926358_1540032216595267_1862528877109553868_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MzYuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=R-ko4z0zOw8Q7kNvwEB4hWK&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU1sSBYqyDFhtvyzcE27mDo0Zr16jD5hLCWVg-cRMs8iA&oe=68B1BB67&_nc_sid=d62176","avecraves","https://www.instagram.com/p/CYm7VlVBsK6/c/17942486419753468/","188 ming","😍😍😍😍","1 suka","","Balas"
"https://www.instagram.com/krisanimaria/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/472917351_1290206608895520_2259927304843828435_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=8spJaNfV5VAQ7kNvwFIGmzI&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW-szX0BhRSFRYM4tFFMDdKyLmIlX0aki16KBUmX8Pqgw&oe=68B1CDDB&_nc_sid=d62176","krisanimaria","https://www.instagram.com/p/CYm7VlVBsK6/c/17851819373677569/","188 ming","enak banget nihh pastinyaa😍","1 suka","","Balas"
"https://www.instagram.com/duocicip/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/24331895_152564158804763_3863620732575547392_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=ljltwVbAqZkQ7kNvwHXxx75&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVp8Bxdf9TtNGrkJefuF9ApxD7O1aUMOm6pFPs0Ob6FhQ&oe=68B1A5CF&_nc_sid=d62176","duocicip","https://www.instagram.com/p/CYm7VlVBsK6/c/17893584422470709/","188 ming","Apa inii blm pernah dengerr","1 suka","","Balas"
"https://www.instagram.com/marinieats/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/417221901_1541946113208556_4383966214196859509_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=TXaGBjgbRgEQ7kNvwF-Xg4J&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUY3SKaDcYQeQ_FWzpjN5e9Lg-Qy-ymv_BzCmN2X9QlPA&oe=68B1C19B&_nc_sid=d62176","marinieats","https://www.instagram.com/p/CYm7VlVBsK6/c/17941567927765364/","188 ming","Waah enak ini hehehe","1 suka","","Balas"
"https://www.instagram.com/imirenetj/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/277905277_693313661810243_3724799965483214027_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=ZO-7XubK9j8Q7kNvwGlPs0C&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXnbwsarDyBGvkN1HAZYaWKTVIlh2Ck3gyoQWrn9WfxCA&oe=68B1CF18&_nc_sid=d62176","imirenetj","https://www.instagram.com/p/CYm7VlVBsK6/c/18208436428140427/","188 ming","Belom prnah coba tapi pengenn😍","1 suka","","Balas"
"https://www.instagram.com/tfmnsth_oueaau/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/522834318_18471942553076895_8010227951322150810_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=tbg2eKvOMgUQ7kNvwHjEnxo&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVTNUMcXSdzSg6gvM6yT2_wrajiM4eeV2REaCnZtXyxjA&oe=68B19F31&_nc_sid=d62176","tfmnsth_oueaau","https://www.instagram.com/p/CYm7VlVBsK6/c/17946746518728079/","188 ming","Cemilan endul nih kak","1 suka","","Balas"
"https://www.instagram.com/tatirahtati26/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/465591653_2814255428733671_1980300996436152275_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=MNw9_9BcZbwQ7kNvwHOXx2M&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUJWG8G2hJSsKjNr2NTVvEeb2OuZvTFJeZAwK3Aox4K-g&oe=68B1C9F7&_nc_sid=d62176","tatirahtati26","https://www.instagram.com/p/CYm7VlVBsK6/c/17946573397627548/","188 ming","Nikmat pasti rasanya😍😍😍","1 suka","","Balas"
"https://www.instagram.com/dewiquine/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/466119886_490813057320322_2617104319151093540_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NjQuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=L8uqZmlhl4IQ7kNvwGJbBMl&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXNCRowKTVLq3HRpVXqIyuhqjKhCJ-84MxfDTIhUtBSww&oe=68B1BAA8&_nc_sid=d62176","dewiquine","https://www.instagram.com/p/CYm7VlVBsK6/c/17961936226534486/","188 ming","Aku blm pernah coba .. ada wangi gula aren pasti enak😍","1 suka","","Balas"
"https://www.instagram.com/deasy.foodie/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/532428368_18142294849414836_745718458326205863_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=vvsdaZKjYYcQ7kNvwFi0xGK&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXvKjqrhki_qhhUSY1-BW0Anz3o87r5RYP9icK8EG1D6g&oe=68B1CA95&_nc_sid=d62176","deasy.foodie","https://www.instagram.com/p/CYm7VlVBsK6/c/18144419845222221/","188 ming","aduh gak nolak😍","1 suka","","Balas"
"https://www.instagram.com/mr.filipuss/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/394650508_3334909956799945_4664898541573916874_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=zFBFCFCIVDoQ7kNvwH_vD8J&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXkJl_pQz4OmixZLzgWUqjfixd5h4ddyTYGH44WY4XJoA&oe=68B1B326&_nc_sid=d62176","mr.filipuss","https://www.instagram.com/p/CYm7VlVBsK6/c/17879643941612805/","188 ming","jd pengen comot de nih ahhhh","1 suka","","Balas"
"https://www.instagram.com/foodpicbandung/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/451553006_1143358856897068_7510678704279482817_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=sf5ix7skpRIQ7kNvwHic7WR&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVGty8JGN66ryiI2wkKi1kNkcpsTpifd_Ber0XgBM-1hg&oe=68B1B66F&_nc_sid=d62176","foodpicbandung","https://www.instagram.com/p/CYm7VlVBsK6/c/17923757281980567/","188 ming","Suka ini 😍","1 suka","","Balas"
"https://www.instagram.com/meongculinary/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/467940491_1934987576994203_5265231410584095635_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MzUuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=35WalNI36yUQ7kNvwHnM4IV&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfURh9xnwrUqgcZBpkRO_uJoW8tJApOA9FHKjSbB25hjVQ&oe=68B1A5AB&_nc_sid=d62176","meongculinary","https://www.instagram.com/p/CYm7VlVBsK6/c/17895566864451842/","188 ming","Pagi utami bagi dnk","1 suka","","Balas"
"https://www.instagram.com/sharonozera/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/333507912_755483289629699_6147038278769207881_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHcHEUxDGPpPmMZs9b2EAANQdf9h08qi0r4jkRV-fs62438meZzqpxXaJSip3j-kzA&_nc_ohc=CAnyXF1BWo0Q7kNvwFQX9sr&_nc_gid=1-7oOYSsbzp7IdBOWcxJbg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVZNXYOT9CspvMizmzbVX-uacPgl583p2E8hzIjWWvuLQ&oe=68B1AEBD&_nc_sid=d62176","sharonozera","https://www.instagram.com/p/CYm7VlVBsK6/c/17926390577060523/","188 ming","Aku belom pernah cobain niii😂😂😂😂","1 suka","","Balas"
