x1i10hfl href,xpdipgo src,_ap3a,x1i10hfl href 3,x1ejq31n,x1lliihq,x1lliihq 2,x1lliihq 6,source,x193iq5w,xdj266r,xz74otr src 2,x1i10hfl 2,x1i10hfl href 5,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,css-1jxf684,css-175oi2r href,css-9pa8cd src,css-175oi2r href 2,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-146c3p1 href,css-1jxf684 5,css-175oi2r href 4,css-1jxf684 8,css-1jxf684 12,css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-9pu1vy-StyledUserLinkAvatar href 2
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@garutethnicleather,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1ed35e1393b05f7a6afe284c9495c056~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bfe23ece&x-expires=1755831600&x-signature=Pq0TANSlLFOrG8eavRmfOQOJbUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,G Ethnic L,terang atu tatangga,9/18/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@lutfi.isak,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/63f487ea91197aa80dbc594ca740712c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aabd1d02&x-expires=1755831600&x-signature=be%2FupMiyR%2FGsk8b%2BXQfl2tXcO0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,isal,akang Rafael abdi MH terang pisan uwa abdi tukang ngadamelan burayot Raos pisan🥰🥰,9/18/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@farr..ea,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6ac52400245ce439d4cde90ab4ba2b62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f98eca1a&x-expires=1755831600&x-signature=JTJBm7pbTgp17pP9mntHN4Jn%2BTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wtf_farr,eta mah d lembur abdi mamang..Kadungora,9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kacangku_3n4k,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d066ebf6392e40bd67a85e653bb3ce1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9085acbb&x-expires=1755831600&x-signature=sfEa5qGc3Ko4Ov69ekkFE6bqi%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nyai Gonjleng✅,jiga nyot nyot 😂😂😂,9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ssskrinsut,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/1a1685c49f158c8cfbad1e5bd353d254~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=af30d9d1&x-expires=1755831600&x-signature=NwUvUopRBXDtLlVXB5xZJM2ldGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SannySkrinsut,"Favorit, tiap ke garut beli ini",9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dadangsupriyatna31,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7332229381776998408~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e61e231&x-expires=1755831600&x-signature=iHDHac4pOlLmH4ccNBLdHcJ50Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dadangsupriyatna_90,"blm pernah nyoba klo kue cincin y udh enk itu,,,, coba bikin mang? burayotnya",9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ajat1025,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333414051755589634~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c6ca5abb&x-expires=1755831600&x-signature=oQziy8OqqgtPWvWqRus4VfHM%2FTk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ajat1025,burahol,9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@mom_aditia,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/86afc281ee2d9ea1af45638eb9bd3aa5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf43d15b&x-expires=1755831600&x-signature=kqfUOFahZp9TI8YB%2FyiHEahy%2FrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mom aditia,setiap posting makanan meni kabita signa raos,9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@akumeti_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/921d3f82d9a7bf8ef19e01f128b46fc6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ae04e39d&x-expires=1755831600&x-signature=hUuEBvqcIUgoaJJ7twKvZFYAkeA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,144p🪩,kos kueh ali rasana teh😅,9/17/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@mamazio16,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/83cfbd689844b2b3dc9761c45254f415~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8c9f71d&x-expires=1755831600&x-signature=q4LJn%2BT5MIC5VCVH8XoTUt5HZ2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Meili 메일리 ♐,aq fokus di translate nya... 😁,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@diary.manini,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fe2a35897ea8c0d528f0e71f9b2360a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b794d183&x-expires=1755831600&x-signature=xq1k8K1zqOsMNaa32us8iz7hYbA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Diary Manini,resep nguping nyariosna sareng bahasa tubuhnya.nyunda pisan👍🙏🤩,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@riahmin,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/88542880ac89267a00044f938d34ff09~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c6c2344f&x-expires=1755831600&x-signature=nghMCiLcZPxzbsP9lQxxx1CJ6MU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Riahmin Silalahi,uda nyobain 😂,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@adenurnur7,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7557139a3cbd944114225955a33629dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67a8fff5&x-expires=1755831600&x-signature=gCEM0AeOhP2HM3JXIdgaLRf%2Bj0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,adenur,raos pisan,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@eninciwidey,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/39aeb4f5ad748adbbb19bb7d619ea81d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=17ab9414&x-expires=1755831600&x-signature=JY7XwEFMsXi%2FV5SZg6X6rN45Q5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,eninomah,burayot ngagarayot😆😆👍,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@yudz.botak,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9e6cd6744fcaee2fac3be77dacebec9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=584bafbf&x-expires=1755831600&x-signature=6dI7SwGoTm4RHhboeXnYZfHSMUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mang udaa⚡,ngeunah burayot mh,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dedeh.hamidah57,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f23469bba94ac3b5a9939c2b39ffbbd7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c598d74b&x-expires=1755831600&x-signature=lyHz%2Bv5MtC1nWj%2B2iIIHp1290hY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dedeh Hamidah,raos pisan a manis,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@tykapn,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/71f9d6fde82e8b7819457093583b0842~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb80d180&x-expires=1755831600&x-signature=X%2BHKbNNOzGkIrHi8BeljzUiKMvs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tramadol💊,"kalo di Bantul ada, tapi namanya TOLPIT. coba a' di search 😂",9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ibuajah811,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/78fc226eeaacc67c8e4d76e7a440a355~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=59316eeb&x-expires=1755831600&x-signature=Yd3n5%2Fa7dO5CkutPws9mrfWVX3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ibuajah811,dari tefung beras ufami di sukabumi namina kueh kanyut🤭🤭,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@inisial.r333,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3a0c5479f2b9fa96666b06b79cd40b7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d3ad9b5d&x-expires=1755831600&x-signature=Wb2lR2PFNwr3eDRKyEBSYL4MHJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Inisial R,Kuring org garut npika bosen ngopi na😂,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dewindaashyva866,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6e32d43307084d62be0549442baaa108~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=346fcfdb&x-expires=1755831600&x-signature=Qy9lIRuTeisH%2FiJkjb9NyBg9gkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dewindaashyva866,kamarin atuh teh kamu jadi duta seblak jeng kitu atuh nanti kamu teh jadi duta burayot ceunah😭😭😌😌,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@astirukmiati,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1b32e0527a2fc4d8e970f0c70ab0befc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25e3f32c&x-expires=1755831600&x-signature=PS%2FVE784yI7VIQUsooy%2FaTW0gjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Asti Rukmiati,Tinu tipung beas ko burayot teh sami adonan na sreng ali agrem,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@detridetri49,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7267327352265244674~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20ec800b&x-expires=1755831600&x-signature=zN2kCC62yMXGSftCPhI4nw%2FiZks%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,detridetri816,enak pisan etateh,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dina.ade,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cad68084a01aea74a05029eb2af198f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b87d5f0&x-expires=1755831600&x-signature=OLAyVG4aZtoEcyTsqTYmlsw1FjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dina.ade,ya ampun hoyooong...,9/16/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@827nenk,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/318a111c38fd5bcd122393efb70f1f42~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d74861c&x-expires=1755831600&x-signature=xiLTiGpNjwawY5VfPvOAPVXdOIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🐭Nenk Futrry💞Elliyia🌨️🦊,ngagayott mah Gado atuh Aa hahaha😆🤣😁🤭,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@megalionalis,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9788fc13097583e0037e38f4970d312c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5a895d66&x-expires=1755831600&x-signature=IpoQ40GMhgv43uYYUsPDxv1zKXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🌹Mega Mendung 💕💘,sanes kulit kanyunyut tea etateh A nungagayot😁😁,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@aaidaaaja,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e80badc127f641fd5c718c53bdb0e5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=64b74aed&x-expires=1755831600&x-signature=k0N8cuK8EykLkmztXZvtl6LcNAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nenenk72,upami di kuningan mah cucur namina,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@wulan_hikmawan,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a677bdbabf687742bca3f85ed575a9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1642fc05&x-expires=1755831600&x-signature=WoUGUXgclCRQsxQIKzUkBuV13WE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,꧁♡ᴡᴜʟᴀɴꜱᴀʀɪ✿࿐,kabita,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@user6517768416903,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/5e991628bbc8d7fb36d84aaa8172689c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dac5a210&x-expires=1755831600&x-signature=AHOU7TxdpvKpuNEbtymuCiSu748%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rina,jigah naon ci....k 🤪,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@entin.sutinah,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/566378d7fea8667ad46fb0b36eab5b9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=566dcf76&x-expires=1755828000&x-signature=3v2aY19ZJVZwbcowmYwd6hSHs0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Entin Sutinah,"Atos nyobain , enak haneut2, rasanya teu benten srng kue cucur",9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dewiami92,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0948b29ef687c04660e0917bc6a8c160~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff49b1cc&x-expires=1755831600&x-signature=Ed225rHU5g0VJdkdZotER3PRHj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dewiami92,enak kue 👍 saya udah perna coba,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@rosi010372,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bb99eedbd14d2af44d953bfc63fd87f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ec2abfa&x-expires=1755828000&x-signature=h4t3euHkdF59HWVIeAzfGQo%2Faak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,irosita0103,mana atuh kang hadiah na Pan abdi tos ngawaleur pertarosan akang 😂,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@d_19965,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0157f2b4386a4f154bebbd3d7b10121c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2e32eee7&x-expires=1755831600&x-signature=lmDQIJhgTcU4fdhF2TpKrbclslQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dilla🧚‍♀️,suka banget liat mamang kalo review makanan teh😁,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@yxzaul,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db7b336df4b48cfe94748fef32854abd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=09d83283&x-expires=1755831600&x-signature=xIG72Z%2BcjQcFVMo2S2hA4suEWtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aulia🌻,ka rafael ini asli org sunda ya? 😁,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@yuli.priyani,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7277703424145358854~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7efc1510&x-expires=1755828000&x-signature=dZZQjBLdhpuLmJgaD2GcgZlDZBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yuli Priyani,Atos atuh raosna sapertos cuhcur 👍,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@hanya.masalalumu8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0fb21157af9ea6f0de6e0ba4835daf4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=64ff7337&x-expires=1755831600&x-signature=c2yWc4SviCjYn36RQidBlD%2B%2F7kA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,semut.kecil💖,ngagayot..ngaburayot...😅🤣😂😂😂,9/15/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dncat3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ecb57d65b11710e3373b0670a915061f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b04d9e4d&x-expires=1755831600&x-signature=Xw4Uk8ov%2BJ4xy31Gw%2FxVTm4B4so%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Denzcat,jiga kanjyut ngagayot burayot😂,9/14/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@elassulastri815,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7120223900681502747~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f2b49fde&x-expires=1755831600&x-signature=yhypKOiBbxxG1Bfg32Tr6Fe2XHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,elassulastri815,sami bahanamh sujang,9/14/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@el_zulie,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e126640bbec2e4e532966a9aaff29865~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e1eea9a0&x-expires=1755831600&x-signature=tZvbKJdju9N4xGpVo%2B6f%2FYJF6bM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,el zulie,nu ngagayot legit...raos pisaaann👍👍🤭🤭,9/14/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@user3720477575314,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fdc6c93cdb385c09ff20d0f6aa83a816~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0fdfd344&x-expires=1755831600&x-signature=zSUbXmhiw0VddRRQIQM23PAfcHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Zoya Zeinim,Siga nu mang Rafael meureun 😂😂😂,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@mamah_tria,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3970c586c21093d544bc7ba12b8d509c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ec58de29&x-expires=1755831600&x-signature=V4Gpio7M6zczSPVv1navRhji5xo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mamah Tria,kalo di sunda sebagian bilang kembng jati/ kue kanyut🙂🙂,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@anggiangreani07,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/2fcd71714f28cc5a53e84d101e48b2b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=005f2b4d&x-expires=1755828000&x-signature=YahVGkv%2B5I6%2B9%2Fj%2FvkRIp6LkkLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,anggiangreani485,namina eta meni unik sapertos kanyut,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@elmar616,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e4267410a5237715c505bf0bc10c7285~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86f4365d&x-expires=1755831600&x-signature=4KtKWkYCa11AshsyPxnL%2BTj7HdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,L 14 M75,jiga nu mamang Rafael nya ngaburayot😂😂😂,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@tricahyo.satria,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7121988191460507675~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=018c9876&x-expires=1755831600&x-signature=Z48JyYE2rDNNKHmSd4a06TJJwLo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tricahyo.satria,kue kanyut a,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ramadona1905,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/476f548fa23315c45ee1d30b7bff7cda~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e5631d79&x-expires=1755831600&x-signature=Ko%2BJ6Jlp%2BkzPLfSN0zssxHRh7A0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ramadona🌹🌹,Ngagayot jiga ndok aa😂,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kabita0720,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f1847febfafa3eff6e700010f2f9d470~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25d2e12e&x-expires=1755831600&x-signature=ceeG6kwakj6lLEb%2F4aALHaNGIMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kabita0720,Asa rada era,9/13/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@sopiweh3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7815803bd490c0585b68273b50f7afc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=acbb8805&x-expires=1755831600&x-signature=zkCw4uKNSezwIK0UR8pn9cy8DD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,thrifkin,jiga bobogaan mang rafael ngagayot😭😂,9/12/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@rocknroll869,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/1e3ff75d2d081d5dc8a0b09b60b29224~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9bad6081&x-expires=1755831600&x-signature=m1kbQs%2FK8jLgsQtoHvkmXAoGutw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,RocknRoll🐳,jiga siki,9/11/2023,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@princessinf03,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8df5d65421bdd96ac1fc36ff29fda355~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=baa1bc8f&x-expires=1755831600&x-signature=ZB8Y0SiLJ2NhkSFfTB1bm8e1QSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🇲🇨 FRINCEES I.N.F 🇨🇦,siga siki aa😂😂🙏,9/11/2023,0
