css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,
https://www.tiktok.com/@tedykartono,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4412871e4fafa6381a3402b59d31290~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e7e6c4ba&x-expires=1755828000&x-signature=2PJd84adHOmP0pHen2uZCIZTYlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dilanaja,bikin ngecess,16-Jan,0,,,,,,,,,,
https://www.tiktok.com/@archer.queen61,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7339559519722668038~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40d94eeb&x-expires=1755828000&x-signature=8x6hF9hfBIwOCZxN2NaKGbub%2FWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,archer queen,ongkir mahal,12-Jul,0,,,,,,,,,,
https://www.tiktok.com/@jim.putra.kilor,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2b8ecff5fa43059f560c882a1abaa4f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1634e84e&x-expires=1755828000&x-signature=JNaBDG7pAp9uHk0gLgxTTEwRCbg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,✴️J.M✴️,brapa sekilo bang,24-Jun,0,,,,,,,,,,
https://www.tiktok.com/@suwarnos473,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7382207872468844550~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f44336fa&x-expires=1755828000&x-signature=s%2B8yitQbJOGphg5lObozrnoWHQM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Suwarno S,p,7/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@traveling123414,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0ef48dda12b9e9cbb502fe29e922eb7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27aee00b&x-expires=1755828000&x-signature=82QMUZeirJu%2FUVxZHgBlCNChFJE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,travelling nusantara,bg. ikut jual,7/14/2024,0,,,,,,,,,,
https://www.tiktok.com/@david.ati,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d23210a99ebd1d221391dc96bb64ced~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eabb6e8a&x-expires=1755828000&x-signature=Un%2BZgR%2FZMKmwQ957Ur6FqoRH7Vc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,💞ANAK DAYAK💞🌾🌾,punya ku kmarin udh sampe dodol y enk bgt,7/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@andi.andi6662,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/44eee66502efd01841a0cb4992ed00d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c50ecf17&x-expires=1755828000&x-signature=UrkAyENWRSdwc9XiGBX8%2Bil3uGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Andi Andi,bisa kirim k Padang .,25-Jul,0,,,,,,,,,,
https://www.tiktok.com/@ratnasaru577,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,iwan,itu satu kilo apa 500,9/21/2024,0,,,,,,,,,,
https://www.tiktok.com/@nurzannah.111,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0bea578e15cad6de6296dc449e294ea4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41ec5f68&x-expires=1755828000&x-signature=xSxbwturYkcWDzewBW5NJijPDjs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,NUR HARYADI,pingin belu tp ongkos kirim mahal,7/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@elmasdafdif,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/42d29a6f1a494547ebb37c9215fd0a40~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25082712&x-expires=1755828000&x-signature=v8yewVE3MmWUVzv7Z9%2Bcm2x4D2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bunda Elma,"saya sdh pesen dengan harga 20ribu 500 perak udah sama ongkir ,enak2 dodolnya,next mau lagi anak saya doyan",7-Jan,0,,,,,,,,,,
https://www.tiktok.com/@kartini.lukman5,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kartini Lukman,kok mahal sekali ionkirnya ia,8/24/2024,0,,,,,,,,,,
https://www.tiktok.com/@albara_sakadewapratama,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/116ba1f2e77e2abd4ac932614b01a5d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bb484d02&x-expires=1755828000&x-signature=NkU4erfzy5uB98ZhS9oeR2%2F%2FYXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,DAMIN,tahan brapa hari mas,12/13/2024,0,,,,,,,,,,
https://www.tiktok.com/@ernarofiatun,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7207740809746546714~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=260b7418&x-expires=1755828000&x-signature=anivpG%2FgY0if%2BCg2v313bAujZIs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ernaRofiatun,aku udh co bang . 1 kg yaa,9/8/2024,0,,,,,,,,,,
https://www.tiktok.com/@aksa1406,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d7d715f0ee0b6ff29acec60dbe262fdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a42f035c&x-expires=1755828000&x-signature=7KJjTEPOyQTNlR%2F18ExagTVAFDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aksa,ada dodol asam Jawa gak bg,11-Jan,0,,,,,,,,,,
https://www.tiktok.com/@anton.bagas07,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7304167713521205253~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=876bac8d&x-expires=1755828000&x-signature=O5CcRVtPPw4fSQTddUSfzngV2iI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Anton Bagas,grosir juga ya ak..,8-Feb,0,,,,,,,,,,
https://www.tiktok.com/@sajikuserbaguna_,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f01820d1a84221c7d20fcb165419248~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75108f97&x-expires=1755828000&x-signature=1SZt63yRuhfvh4ONuPQBBujB93E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Boncabe,kira kira kalau di campur gitu 1 kg isi brapa ya?,7/14/2024,0,,,,,,,,,,
https://www.tiktok.com/@user70580612398785,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,user70580612398785,brp harganya,22-May,0,,,,,,,,,,
https://www.tiktok.com/@nowi72,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38ce6711c9d2e55f74a5abcd1099e897~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1913a401&x-expires=1755828000&x-signature=w%2FrrstIYlFrbjDSjAZD5DlPtYng%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nowi wong proyek,jk di order jadi 65 ribu 😂😂😂😂😂,2-Feb,0,,,,,,,,,,
https://www.tiktok.com/@www.tiktok.bhisma48,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4237856061124f07aa7f3ea60ce5b703~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b919df73&x-expires=1755828000&x-signature=vEvZ9VSUWxgzBOKNXokOJeaqwjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,putera gangga,dodol Garut apa dodol Kudus itu mas...,17-Jan,0,,,,,,,,,,
https://www.tiktok.com/@76dubai,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2251423a1172ef9a953fb4c8dab9ed8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6812f090&x-expires=1755828000&x-signature=2hPTJj0AH66nASjDDxAxTbi6yZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dubai biring,enak x tuch,12/7/2024,0,,,,,,,,,,
https://www.tiktok.com/@akukmumasalalu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c2e27883b931a4c5fa248b5461bc3db2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ab0187b&x-expires=1755828000&x-signature=THbKgGSyxFNO1YkyFCaqiLqRpS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Masalalu_Mu,"kesukaan , pngen order TPI ongkir k Sultra 62k 😭 mehong bgt , gak jdi order 🤧",24-Jun,0,,,,,,,,,,
https://www.tiktok.com/@bellalusiana561,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/971a6f2120c9af44fd235c88688813f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b849e93&x-expires=1755828000&x-signature=w6i3xnz6McZVMPWpC9g7OrrW8jo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bela @Rfendi,kalo di buka bungkus nya lengket minta ampun da,6-May,0,,,,,,,,,,
https://www.tiktok.com/@rositadabutar,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d62f95f92b98fa1a64264f278b0ec81a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=51cf3b5e&x-expires=1755828000&x-signature=LNMHL51F3oauiKqkBlViYck0LYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rosita Dabutar,"kak bisa d kirim k medan gk? kira"" berapa hr y",9/23/2024,0,,,,,,,,,,
https://www.tiktok.com/@ramdani6494,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7265911136619839494~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5af158ea&x-expires=1755828000&x-signature=NH0lDbE3G%2BIOMBuDWl1%2FlWD9H64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ramdani,ongkir nya lumayan,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@idafatih2cianjur,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5a50a40f5be17545d1b7a6e1c8b6e33b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=74a3eec9&x-expires=1755828000&x-signature=dMUiRIBedesJE0mMFohKv1I2hKk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,idafatih398,gimana cara order nya gk ada no wa nya bsa COd gk cianjut,7/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@mothercharollonez22,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/08324ee8091a2787e67103d34ab0b3ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84c1e4c1&x-expires=1755828000&x-signature=ib0RKgSX1mRG2yJDOtqyxwPlpP4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,MotherCharollinez22,mau bang pesen nya gimana nih,12/11/2024,0,,,,,,,,,,
https://www.tiktok.com/@amd3881,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ce8cacb8632344284575ff2f655fa57~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8e2d53ae&x-expires=1755828000&x-signature=nCdyiRpj3DswlGEqwOHSWKB%2FfSM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Gadget,saya mau,10-May,0,,,,,,,,,,
https://www.tiktok.com/@marsell_01.11,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8951580a3a98fb9fe1ed6a5b7f8eddc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28bb05f4&x-expires=1755828000&x-signature=dVogJVLG4je7Ly%2FKc7FUTCy%2BM7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Marsel,"harga 500g 19k
ongkir nya 49k 😂 tekorr di ongkir cokkk",16-Jan,0,,,,,,,,,,
https://www.tiktok.com/@marionagus159,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d02a072e50f22bde68ab06287c7442c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8bff3561&x-expires=1755828000&x-signature=U9uGVRLSPAvU7i8nlAKjkVTAZFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Marion Agus 😁,berapa duit segitu?,9/17/2024,0,,,,,,,,,,
https://www.tiktok.com/@firmandaulokbuhal,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/98c32fb2c21a05bd863e649fcf00c2dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd620135&x-expires=1755828000&x-signature=L1tOrya9mTQ1dvgBvqGDRcX36jc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"🤫Lanang,Sebiji🔏🤝",35..dah pre ongkir bos,7/20/2024,0,,,,,,,,,,
https://www.tiktok.com/@mhd6543,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f164b7a7aa8fdf15d12d6b524848e485~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e00339d&x-expires=1755828000&x-signature=UnAejVc07ZVb28aS5Co%2B%2BZ2mEwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Muhammad punardi,iya mas trimakasih dodol ya uda sampai enak dan legit sesuai sama pesana,27-Jun,0,,,,,,,,,,
https://www.tiktok.com/@waio.halawa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e797ed1b2df4609220ef776bcf68d090~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=89bd5099&x-expires=1755828000&x-signature=lmDnMYr91WLB%2Fvok%2FLXDSM8SMn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Iwan halawa,harganya itu berapa,13-Apr,0,,,,,,,,,,
https://www.tiktok.com/@remonciprut94,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b620d6f94525e87539bbf3fa43db6aa1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=179fa553&x-expires=1755828000&x-signature=AWdJbBqymq3X47JQPfd3pX0aZZU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,remonciprut94,ongkirnya mahal bnget,25-Jan,0,,,,,,,,,,
https://www.tiktok.com/@evyanggra,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/72e02f7195d8552a22d28fdec5dc5f03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b864a38&x-expires=1755828000&x-signature=iYsAysgVzJ9T5W4d5uawqtDW3%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,viva,kuat utk berapa hari kah? klo di suhu ruang biasa,7/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@doker.ronal,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b691e0395db3d5cd0c9e9a0be54f3722~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=000bfbaf&x-expires=1755828000&x-signature=216becotzGQYHfKoBtbGd6KSDn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ronaldo212,ongkir nya mahal,14-Jun,0,,,,,,,,,,
https://www.tiktok.com/@dhorieee1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a70e79a044d5248f52d6b408b4025145~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=118a64a3&x-expires=1755828000&x-signature=LqnYumKTXSpaWJ9bfPLxu9EG4hk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dhorieee,nunggu kedatangan...sudah co kirim ke Karanganyar solo,9/6/2024,0,,,,,,,,,,
https://www.tiktok.com/@yoogiiiiii,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a56104995d99ae9a54154e1b6c91ddce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66f03b9a&x-expires=1755828000&x-signature=qUUdO48awQnDwkOTlOEYOK59zSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I'm a yogi,Loc mnaa kk,10/11/2024,0,,,,,,,,,,
https://www.tiktok.com/@dena.arhamdiansya,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b76451964230baccbe0106c31db17eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c434073&x-expires=1755828000&x-signature=DB4Hhkezx0r5bhgpXgoCTWsS7RY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dena Arhamdiansyah,"ah kemarin juga aku co ga datang""",12/14/2024,0,,,,,,,,,,
https://www.tiktok.com/@363pakgabe1,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d55ef6362ace485aa811fc2f665a85d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bdcfb4ca&x-expires=1755828000&x-signature=aLS6%2Fu0%2BFupzPTMfDyWLWvKBb40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,*363#,"jir.
lebih mahal ongkir nya",20-Feb,0,,,,,,,,,,
https://www.tiktok.com/@jaekyung144,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c3e1b1317d54ff8e760b6e25c8ede4eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5b5c107&x-expires=1755828000&x-signature=tvHlYj6SoWHpDnDeVqIhq0WT8VM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sarawat,lihat dodol aja inget mamah almarhum 😭😭😭😭😭,12/11/2024,0,,,,,,,,,,
https://www.tiktok.com/@k4c0nkm4dur4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1d0566c357b703c52bdee292ee6a2fb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f752b0af&x-expires=1755828000&x-signature=%2FO7KKiG1pD4yafj15RmGnomHa8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ᴹᴿ°᭄☆GABRIEL☆ZERO☆8BP☆™,"di Gajah Mada Malang, 1kg dodol garut 18K",12/15/2024,0,,,,,,,,,,
https://www.tiktok.com/@leniiiii_iiii15,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f7e3ce66f63595a56fea337caff2253~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cf1e3976&x-expires=1755828000&x-signature=HcQC0CUTWw8CzjmSQmcqU5V6T8Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Leni Nurhayati 15,papadali orang sabar,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@art.vista82,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e8d9b1310600606c6dfe38b745fed62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a4544f5&x-expires=1755828000&x-signature=tKClVln8SaJtWC%2BiKXMbEjlAajw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,art vista,500 gram,12/13/2024,0,,,,,,,,,,
https://www.tiktok.com/@dederiyan585,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed8afbe5ef4963b4f9504731d13946e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7950f801&x-expires=1755828000&x-signature=n7HWE49h4qz1B73ZwENy%2FQQTLSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,riyan ngabret,dodol pa hj husin,7/16/2024,0,,,,,,,,,,
https://www.tiktok.com/@user3799418636122,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cb751bc161563b98866b40fb3ffcc08f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6974e077&x-expires=1755828000&x-signature=6gRX8mBpY2gFrrOb6eFLNYSjILQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,fitri,mau harga ya berapa,8/9/2024,0,,,,,,,,,,
https://www.tiktok.com/@evanoviani283,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22916d04eedd3c80786367f2886b506c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2bc92f8&x-expires=1755828000&x-signature=7U8f2bZuNnSABsc2%2BvPusLDPumw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Eva Noviani,klw sy dari ciLILIN BANDUNG BARAT,8/2/2024,0,,,,,,,,,,
https://www.tiktok.com/@maarwafashion,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8fca268590c32bd1cbe33fd41b2caa2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39da6622&x-expires=1755828000&x-signature=mEByDpSUTpMhW02Mq2M2tcIY0KU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,marwaa,"mau co, tapi gak dapat gratis 0ngkirrrr😪😭😭😭",8/2/2024,0,,,,,,,,,,
https://www.tiktok.com/@matiniruri,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7734686cb2539435f720446cb669db3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c3dd494&x-expires=1755828000&x-signature=zV1CMfUGeHNETb94toGzeD5NJS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,martini,ongkir lebih mahal dari dodol nya,23-Jan,0,,,,,,,,,,
https://www.tiktok.com/@tujuhbelas_september09,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed7410bd53188dd821756bd76a2607de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c56ecdb2&x-expires=1755828000&x-signature=xaL02l4MwgpfpNQAUdfxuNXZlzI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tūjūhbēlās Sēptēmbēr,dodol waluh doang Aya teu,4-Jan,0,,,,,,,,,,
https://www.tiktok.com/@happysantii,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b39c551e73317104c7fd51197dc54d37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c9effaa&x-expires=1755828000&x-signature=9NyYzhfnzmZ0XSCmdrxkOhoJ20E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BundaSanty,good👍👍👍,7/4/2024,0,,,,,,,,,,
https://www.tiktok.com/@abitutung_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d76001d3be4b6cf107767ebb771e7fb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e3a99cd6&x-expires=1755828000&x-signature=E0OBquy1ehTZv5uQFRSd3LxGBKQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Abi Tutung,kuat sabaraha lami mun hente dina kulkas,12/13/2024,0,,,,,,,,,,
https://www.tiktok.com/@ariaputra21,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0f3f7f32dd0b8276ae80bb5f71a0cb4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea92bcce&x-expires=1755828000&x-signature=UXu3oQ7LH4vyyFwC9UBfQeNAAnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@ARYO PANGESTU@,dikupas nempel bungkusnya,22-Jan,0,,,,,,,,,,
https://www.tiktok.com/@umbarnowijaya.com,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/02dce637bd44fb9f7df2883c7e8441f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ec7e8a5e&x-expires=1755828000&x-signature=NdeEKkEgH56p6ON0sMj2e1%2B%2Fw3c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Umbarno Wijaya,500 gr kok,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@wayangegusti294,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3f84a6166e7039df24246ed476cbdb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=692237e5&x-expires=1755828000&x-signature=3zzIZNhPPp2LjzsfApy852BxwHk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wayang'e gusti,"dulu waktu stditoer , pas di bus tawarin dodol pcs 25rb😁",5-Jan,0,,,,,,,,,,
https://www.tiktok.com/@masitoh.h0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332008638667096069~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1eb49c3&x-expires=1755828000&x-signature=%2B04jPm1Iwzj5KcH4xc%2BlJYMQkwU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Masitoh H,kalau dodol kacang hijau aja bisa ?,3-Jan,0,,,,,,,,,,
https://www.tiktok.com/@al_hafid,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5294e0989336050b65df3fd4eb792901~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9ea3b6c2&x-expires=1755828000&x-signature=EBIiryJEFMrfAgmQbzUPQxmlAzs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Al Hafid,mahal ongkir,16-Jan,0,,,,,,,,,,
