xpdipgo src,x1i10hfl,x1i10hfl href,_ap3a,x1i10hfl href 2,_a9ze,x193iq5w,x193iq5w 2,x1i10hfl href 3,,
https://www.instagram.com/vajar5r/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/28435755_922660511240192_5791798217955868672_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHNCGf_03OKit149e5LdAQVb-Ig2jYQFQwXuFkqrI5UoIQBTHa_ECAsP5Sv1_PvToM&_nc_ohc=OgUQWpSmm14Q7kNvwFr3AD0&_nc_gid=GI4qWKXzghQfnR_kU0jDcw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVBLtzc0S9ItDZFS-R2413wH3hgclhGXxPc4GCoLD3Y0A&oe=68AC6A48&_nc_sid=f5838a,vajar5r,https://www.instagram.com/vajar5r/,Harga berapa kak /kg? Minimal berapa gram?,https://www.instagram.com/p/BmUqNYYF2qz/c/17890862281243625/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/rasela_meyfa/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/527460126_18339786898163015_5707301312310313882_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHNCGf_03OKit149e5LdAQVb-Ig2jYQFQwXuFkqrI5UoIQBTHa_ECAsP5Sv1_PvToM&_nc_ohc=__664kc874cQ7kNvwHZ-dDL&_nc_gid=GI4qWKXzghQfnR_kU0jDcw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUvJ_kBDDA07RC_dcmhisPUJFQH98Y3NVJ09H6z7_k-_g&oe=68AC864A&_nc_sid=f5838a,rasela_meyfa,https://www.instagram.com/rasela_meyfa/,Kak kalai mic dg dodol yag lain harganya berapa,https://www.instagram.com/p/BmUqNYYF2qz/c/17869724356263063/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/mikaela_laksmi/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/407592990_1405626460337519_973223841654245669_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHNCGf_03OKit149e5LdAQVb-Ig2jYQFQwXuFkqrI5UoIQBTHa_ECAsP5Sv1_PvToM&_nc_ohc=MF4HjS_lYMsQ7kNvwFZ1aCk&_nc_gid=GI4qWKXzghQfnR_kU0jDcw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXPtbn-NV6ruD2AR8H8cK-hf-15NfI4rJVq92wxRvhqRg&oe=68AC7528&_nc_sid=f5838a,mikaela_laksmi,https://www.instagram.com/mikaela_laksmi/,kak ini varian rasanya ada apa aja?,https://www.instagram.com/p/BmUqNYYF2qz/c/17939854528151884/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/ratih.apriani/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/490570580_1580885925911868_7967826944655551373_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=jX9hzwpTdpUQ7kNvwEH3zaq&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVKKYJv4kyZvSPAuvRzQ-EwxE57xtHZhOCbDgZt9ppeAQ&oe=68AC59F9&_nc_sid=f5838a,ratih.apriani,https://www.instagram.com/ratih.apriani/,Perkilonya berapa sist? Bisa mix sm yang lain,https://www.instagram.com/p/BmUqNYYF2qz/c/17878765285249727/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/396953732_1038746670580695_8115906199785568270_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MDkuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=jzfrxhjkE8cQ7kNvwHb_TNc&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUKSnWWAj8PjNef-G95-ac1d_u_yrb5muyVq9t3MzGP0g&oe=68AC5D45&_nc_sid=f5838a,itsfitrahfitri,https://www.instagram.com/itsfitrahfitri/,"Wah enak nih kayaknya, kirim ke surabaya bisa sis?",https://www.instagram.com/p/BmUqNYYF2qz/c/17954553085097136/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/maulidiasara/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/19425558_746123832226590_343015630359756800_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42OTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=T7Gjmtx3OSwQ7kNvwGj_R2O&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXz0av5PxJfV_G0a9PaqH7GBHswcMOtrkBbNQy0iHNQhQ&oe=68AC8C3A&_nc_sid=f5838a,maulidiasara,https://www.instagram.com/maulidiasara/,Kak bisa kirim ke makassar?,https://www.instagram.com/p/BmUqNYYF2qz/c/17907300022214968/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/dianariantini89/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/309085325_790822725368966_2283309093451429468_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDc2LmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=5r0TGHuHtj0Q7kNvwG9_rGl&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVnpNfo3MPx0VYAvLl47pVkUZymsGnKQgzaGWTsC9c0JA&oe=68AC6A7C&_nc_sid=f5838a,dianariantini89,https://www.instagram.com/dianariantini89/,"Wah, enak kayknya... Sekilo kira2 isi brp ya kak?",https://www.instagram.com/p/BmUqNYYF2qz/c/17869670065271035/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/surabayanthrift/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/74698425_640266499835339_3094012328853635072_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MDAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=NuSiSXw15jIQ7kNvwFKFMLV&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV1-Kkd35msJJsa9soEoqTNagOtRHHJ-iicg5NByGXYGQ&oe=68AC5E75&_nc_sid=f5838a,surabayanthrift,https://www.instagram.com/surabayanthrift/,harga berapa kak ? ada variant rasa nya nggak ?,https://www.instagram.com/p/BmUqNYYF2qz/c/17895678001238320/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/noona.bee/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/148449723_2172537716224066_7706769223621795588_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=IqdwLQ179RYQ7kNvwHEiDpS&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX-KfWNnnboc3wPtWF8_FeI8tmt0ju6TIdL8j_hJUnGww&oe=68AC57FE&_nc_sid=f5838a,noona.bee,https://www.instagram.com/noona.bee/,Hrg per kg brp kak? ada minimal ordernya gak,https://www.instagram.com/p/BmUqNYYF2qz/c/17905801663217812/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/tokohijabbekasi/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/67982112_637148110026696_4737679554070446080_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=peMJH9my8L4Q7kNvwF3ixa8&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXCDwNVd8mskn928lS2hIniLeRS2E8tQpaXnzWAJSQSVw&oe=68AC7278&_nc_sid=f5838a,tokohijabbekasi,https://www.instagram.com/tokohijabbekasi/,"Wah makanan favorit. , berapa harga per kg kak ?",https://www.instagram.com/p/BmUqNYYF2qz/c/17861177638276583/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/anisayyuu/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/437510265_818368163464423_669922260203840867_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=NhAQs6qX84QQ7kNvwGbygc7&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWRkmFjnkU9q-n6nJWmnpyOaMODMdiXthw5L9349Td-YQ&oe=68AC7376&_nc_sid=f5838a,anisayyuu,https://www.instagram.com/anisayyuu/,Kak.. Ini tahan berapa lama.. Kalau dikirim ke jogja bisa ngga?,https://www.instagram.com/p/BmUqNYYF2qz/c/17963688694070993/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/55918991_345505196071566_4380121297590419456_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=hnbKHqql-qYQ7kNvwFB-JGl&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUwJIGiqQ8o_vTZknqTtxDbvkVRZPQCqXaFzASRZS4cuA&oe=68AC75F4&_nc_sid=f5838a,conie_astriani,https://www.instagram.com/conie_astriani/,Kiloannya berapa kak?  Min beli brp?,https://www.instagram.com/p/BmUqNYYF2qz/c/17942289775189923/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/rinipuspaw/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/180478537_184111053565592_1229099861535187527_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=Uy2iMdqjKCEQ7kNvwE0ytDX&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWGVwtr5_DaKjhB4vuW--5_qGmWQPT6pKTNbWOuhX7g5g&oe=68AC570F&_nc_sid=f5838a,rinipuspaw,https://www.instagram.com/rinipuspaw/,"Kak, harga per bungkusnya berapa yah? Isinya kira2 brp pcs?",https://www.instagram.com/p/BmUqNYYF2qz/c/17952250453126992/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/rositagun60/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/66268090_490830108386071_4909099494219448320_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=QoELFDU7pwYQ7kNvwEMqU1z&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVLzLSKC4pEE94ZC3wYTgwKTcvtkJCCF9mPrbzbJvaVYA&oe=68AC56DC&_nc_sid=f5838a,rositagun60,https://www.instagram.com/rositagun60/,Harga brp dodol kacang merahnya? Ada brp macam ukuran pack nya ya?,https://www.instagram.com/p/BmUqNYYF2qz/c/17869806388264385/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/lilis.riyadi/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/102461521_2640709356247152_1236532526311276544_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEeLms_ozQ-qq4tL5PvJQYTv3OKH9N0oTQcdwx1KZavC9bDfXKKbN1gpvVW4ReFSao&_nc_ohc=0BhTmsVJAEsQ7kNvwESBwp4&_nc_gid=fKe_sCX7Hg9d0Z2_V8MLeA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV6QH2W9fK2pPZuL7o-S736W9CAoQNpq-RktMYqlt7scA&oe=68AC5785&_nc_sid=f5838a,lilis.riyadi,https://www.instagram.com/lilis.riyadi/,harga berapa kak ? packing nya per bungkus atau gimana kak ?,https://www.instagram.com/p/BmUqNYYF2qz/c/17936921170164282/,366 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/ayuseptiwiyani/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/17596033_135687176962917_7190660394724098048_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=Z9S_i6zZw-wQ7kNvwHpo5aW&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUrXhaJjhzUL-LMO0q-vhUf47A8Z-MFMai23iZMvXxCtg&oe=68AC6F97&_nc_sid=f5838a,ayuseptiwiyani,https://www.instagram.com/ayuseptiwiyani/,"Favoritnya suamiku ini say, hehehe sekilonya berapa ya say?",https://www.instagram.com/p/BmKtmCrFND_/c/17967993304009733/,366 ming,Balas,Opsi Komentar,Suka,
https://www.instagram.com/anindya_gibran14/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/28766227_378126119332300_912939880525332480_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yMDAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=9Vh2buUVI3AQ7kNvwG4mMvj&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWVl2iVcUlNmFRWUYjl4nJW1yaa32ZapfXmQCQ9hprZEQ&oe=68AC68E0&_nc_sid=f5838a,anindya_gibran14,https://www.instagram.com/anindya_gibran14/,Harga perbungkus dodol berapa ka,https://www.instagram.com/p/BmKtmCrFND_/c/17966528347007409/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/431316828_1714134579074740_5402213625381798630_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=uWin1hquoHQQ7kNvwFsgGhP&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXjDVaVKh-TP5BM-n1RZOcjBwNO2jsNqMs8KH5FBc1wAQ&oe=68AC8B13&_nc_sid=f5838a,ulfahfathonah,https://www.instagram.com/ulfahfathonah/,Kak yg dodol keju nya masih ada ngga yaa ?,https://www.instagram.com/p/BmKtmCrFND_/c/17953146097103563/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/tyara_nur_/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/70368405_723641311378156_2887489934527037440_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=LLXGZf3NdIYQ7kNvwHzrPco&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXwgwucyrQedPOL4_OLuqUi1DBiZsk87o6XulWKe7c5Iw&oe=68AC868A&_nc_sid=f5838a,tyara_nur_,https://www.instagram.com/tyara_nur_/,dikirim ke luar kota aman engga ya bun?,https://www.instagram.com/p/BmKtmCrFND_/c/17925553885199020/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/mkskinmakassar_officiall/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/481616748_1193478712400247_9026284960439284080_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=rNUJCsEAXzsQ7kNvwHM8HUP&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVVGlbLwkns_1kob9AGUaqqkMlnh0iR073yoPyBp2JUOA&oe=68AC8DB0&_nc_sid=f5838a,mkskinmakassar_officiall,https://www.instagram.com/mkskinmakassar_officiall/,"AGEN MSGLOW MAKASSAR ya cuma . Mau wajah PUTIH KINCLONG,  BEBAS JERAWAT DAN FLEK HITAM??? ya cuma MSGLOW solusinya😘😘 Produk aman ada legalitas BPOM dan sertifikat HALAL MUI.  No mercury dan hidroquinon.. Ibu hamil dan ibu menyusui bisa pakai loh beb..",https://www.instagram.com/p/BmKtmCrFND_/c/17952945115108888/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/395072331_974876350287056_8083840254878393670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=GMDzcDTDJjMQ7kNvwHoT-AQ&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVJyx-J8AGeivsABwudltzYuEb6aIs_zlXl1tXeg9SUEg&oe=68AC624B&_nc_sid=f5838a,lusie_cicilusie,https://www.instagram.com/lusie_cicilusie/,Ada dodol kacang ijo ga kak?,https://www.instagram.com/p/BmKtmCrFND_/c/17966538823045287/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/rahadianbagus/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/13392631_1612862165670852_235373766_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=i7Wp74DYQdAQ7kNvwGr0qpa&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXoMHEiK5M97nqWvjGNFoMuy9lDuj18oFYTInoE0TINPA&oe=68AC6C4F&_nc_sid=f5838a,rahadianbagus,https://www.instagram.com/rahadianbagus/,1kg muat brapa kardus sis? ada rasa apa aja?,https://www.instagram.com/p/BmKtmCrFND_/c/17875998109259127/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/mikaela_laksmi/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/407592990_1405626460337519_973223841654245669_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=MF4HjS_lYMsQ7kNvwFZ1aCk&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWnu83ZDzHDO9NU4bUsRKMP29bGqvFI8aYYPDnRabuqKQ&oe=68AC7528&_nc_sid=f5838a,mikaela_laksmi,https://www.instagram.com/mikaela_laksmi/,1 pack isi brapa pcs kak?,https://www.instagram.com/p/BmKtmCrFND_/c/17892538720241818/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/kentangmustofabunayya/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/453119004_850672446535461_7273626327016479554_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=EPjQSHemK7wQ7kNvwH5BGuH&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX85kFxzyAAMd4hv9JxyIbYJ0eygfXxMbXIxkVXOjkfbA&oe=68AC606A&_nc_sid=f5838a,kentangmustofabunayya,https://www.instagram.com/kentangmustofabunayya/,Wah kl psen skiko muat brp biji mba?,https://www.instagram.com/p/BmKtmCrFND_/c/17951532646114914/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
https://www.instagram.com/amiridho/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/487183377_1194196402324432_7274831834082519186_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENtjoBmkLHiyny2WkBDV-nAwm3fK_O2GvylLI9faimr1Qm3CBVIBDB9kcK4HsbVc0&_nc_ohc=p3aBpaGBUeIQ7kNvwEYPkz1&_nc_gid=qnrNJg2nbEfYkbVcjg5qbA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVoEb66TBzaj9eK65kswiAdpOpvcJjKjUt0mwoihBxNPA&oe=68AC5FE4&_nc_sid=f5838a,amiridho,https://www.instagram.com/amiridho/,Teh ini dijual perkilo atau udah dikemas?,https://www.instagram.com/p/BmKtmCrFND_/c/17938202161149239/,367 ming,Balas,Opsi Komentar,Suka,Lihat balasan (1)
